Ref number,Nerve Terminal Perimeter (um),Nerve Terminal Area (um2),Total Length of Branches (um),Average Length of Branches (um),Complexity,AChR Perimeter (um),AChR Area (um2),Endplate Diameter (um),Endplate Perimeter (um),Endplate Area (um2),Compactness,Unoccupied AChR Area (um2),Area of Synaptic Contact (um2),Overlap,Manual Endplate Area (um2),Manual Compactness,Fragmentation,Animal,Genotype,Gender
MAX_031220_animalJ_40x_02-3.tif,259.3356078,142.2502776,134.0810857,2.234684762,5.545801398,222.6594911,211.2994129,30.45832161,79.43303757,314.9653827,0.670865513,29.69314127,181.6062717,0.859473622,339.7851582,0.621861808,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_02-4.tif,146.7520701,133.6946268,80.41201726,1.786933717,4.850789542,129.7133654,194.1964991,21.94250321,62.24956039,228.939152,0.848245036,7.27230324,186.9241959,0.962551831,259.1607305,0.749328414,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_02-5.tif,104.2405203,83.09046821,57.24090067,1.635454305,4.439128614,69.04278821,87.418621,86.47605788,47.74000804,112.9933068,0.77366194,28.9382309,58.4803901,0.668969488,126.7242877,0.689833201,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-1.tif,113.7301663,85.55650875,60.4463911,3.358132839,4.23198894,142.9315167,117.2627444,33.11101866,79.49747117,167.0365015,0.70201868,12.08695383,105.1757905,0.896924177,247.4847834,0.473817997,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-2.tif,227.9997153,95.26130097,103.2167921,0.905410457,5.635084536,177.5629059,145.202816,18.85859655,58.14392912,212.7421305,0.682529669,26.13667464,119.0661414,0.819998845,242.4772113,0.598830774,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-3.tif,252.0808317,127.2946644,124.0982726,1.266308905,5.659254642,278.4949121,200.5293583,35.02445685,88.06205793,310.1087927,0.646641963,26.47219036,174.057168,0.867988455,354.6317288,0.565458029,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-4.tif,366.1995621,195.7482593,183.8119802,1.856686669,6.027313326,370.1220224,314.3866181,115.0273034,114.198686,460.3527324,0.682925496,42.45112655,271.9354916,0.864971586,527.1539123,0.596384871,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-6.tif,173.0036227,112.5151969,93.14239356,1.693498065,5.125151064,169.3402051,145.5802712,134.3456967,68.40531128,203.5238361,0.715298384,23.18413629,122.3961349,0.840746716,228.1842416,0.637994413,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-7.tif,89.56778597,73.45277913,47.62442935,1.831708821,4.152745021,98.18444294,84.96935624,44.5342624,50.49519678,116.667204,0.728305414,8.32917776,76.64017848,0.901974334,128.661891,0.66040811,1,Hom28F3,HOM,F
MAX_031220_animalJ_40x_03-8.tif,186.6439988,106.7275507,93.14239356,2.217676037,5.030780792,222.5652097,213.4467136,148.9585887,75.75278962,299.0199981,0.713820865,19.07406872,194.3726448,0.910637796,349.8757935,0.61006425,1,Hom28F3,HOM,F
MAX_030520_animalA_40x_01-1.tif,168.4211921,130.2555906,134.8137692,2.592572486,5.669472583,152.3697466,123.9982224,19.12754865,59.88898199,177.2529552,0.699555177,34.340034,89.65818844,0.723060272,195.8992414,0.632969385,1,Hom28M,HOM,M
MAX_030520_animalA_40x_01-2.tif,223.8366217,165.4428018,143.2396298,2.238119216,5.747857689,191.713742,246.3775815,31.38696001,81.47776514,311.9792928,0.789724149,21.54849716,224.8290844,0.912538726,349.8506298,0.704236496,1,Hom28M,HOM,M
MAX_030520_animalA_40x_01-3.tif,226.6032487,123.8053009,163.8463541,1.820515045,6.202424627,168.6979903,145.0518339,21.51634214,62.96383432,202.9115199,0.714852631,31.1023073,113.9495266,0.78557798,213.9415992,0.677997334,1,Hom28M,HOM,M
MAX_030520_animalA_40x_01-5.tif,131.2400074,96.89694011,80.04567549,2.223490986,4.978680413,120.1840126,109.0426092,18.65692323,50.34726581,149.9168119,0.72735411,14.20070287,94.84190633,0.869769231,168.6218133,0.646669651,1,Hom28M,HOM,M
MAX_030520_animalA_40x_02-1.tif,139.7433192,85.81653344,73.45152374,1.708174971,4.833118022,135.5395937,109.8813985,20.08625535,58.59534755,191.5794765,0.573555166,31.21134991,78.67004859,0.715954199,214.5706912,0.512098823,1,Hom28M,HOM,M
MAX_030520_animalA_40x_02-2.tif,80.17018802,46.12502369,37.64161628,1.447754472,3.914920897,57.32143105,58.35457171,14.09850704,38.21893493,70.90285966,0.823021413,7.47361268,50.88095903,0.871927555,87.61993044,0.665996554,1,Hom28M,HOM,M
MAX_030520_animalA_40x_02-3.tif,163.5676263,148.8431616,111.3678963,2.101281063,5.290075924,206.4140907,123.5201125,24.05212243,65.97425305,209.9070227,0.588451549,49.94151501,73.57859753,0.595681108,243.987032,0.506256876,1,Hom28M,HOM,M
MAX_030520_animalA_40x_02-4.tif,148.236501,72.55527458,78.30555211,1.566111042,5.108106453,122.6265091,80.85090077,21.4523134,54.45289708,120.6682289,0.670026415,22.16920124,58.68169953,0.725801432,158.1033954,0.511379914,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-1.tif,197.5253734,114.1843876,115.2144849,2.810109387,5.371868973,155.4376276,139.2306362,131.9265946,71.56366098,197.3838984,0.705379908,24.17390767,115.0567285,0.826375083,226.0704925,0.615872663,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-2.tif,222.5706017,126.7913908,119.7937569,2.548803339,5.321541716,191.6416829,167.9591697,20.76627929,63.6266922,233.4098989,0.719588889,38.53398051,129.4251892,0.77057531,261.3248069,0.642721874,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-3.tif,115.2568084,93.29853401,74.09262182,2.002503293,4.809414004,77.47246154,107.3147032,16.12658125,48.15999932,131.5389383,0.815839816,17.170017,90.14468624,0.840003127,151.082729,0.710304241,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-4.tif,170.3985984,105.5029183,91.86019739,2.482708038,4.951614983,193.2327585,137.3265844,99.77438337,72.2518998,210.7374241,0.651647827,30.09576014,107.2308243,0.780845346,196.402515,0.699209908,2,Hom28M,HOM,M
MAX_030520_animalA_40x_03-5.tif,65.33111311,72.93272977,42.77040098,1.710816039,4.119694038,53.20436152,59.83084088,14.79608082,42.44646206,78.69521227,0.760285653,19.00696557,40.82387531,0.682321604,84.54996159,0.707638889,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-6.tif,246.3780785,183.6696934,145.8956076,3.740913016,5.40366198,200.8875371,240.069886,24.49426895,73.24585953,322.6403048,0.744079033,34.23099139,205.8388946,0.85741239,363.086725,0.661191582,1,Hom28M,HOM,M
MAX_030520_animalA_40x_03-7.tif,172.1528561,81.47160486,84.44177666,1.563736605,5.177991161,144.857507,101.7451423,18.64410562,57.55220523,151.8460273,0.670054687,31.78172663,69.96341564,0.687633965,169.4018873,0.600613983,2,Hom28M,HOM,M
MAX_030520_animalA_40x_03-8.tif,227.7514566,138.0311675,133.714744,1.995742447,5.652265162,199.3777253,177.4039373,31.66645263,81.93615491,260.7628181,0.680326814,25.02947276,152.3744645,0.85891253,319.7800333,0.55476865,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-1.tif,155.8868126,124.4008413,103.2167921,3.329573938,5.113638085,136.2944996,136.9575172,23.75931817,60.91752746,182.6715341,0.749747452,25.07980012,111.877717,0.816878981,199.7492843,0.685647098,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-2.tif,94.45435824,57.91001338,49.7308945,2.925346735,4.130108079,73.81443595,101.5186692,125.8983056,62.2848003,124.4763323,0.815566038,0.64586776,100.8728014,0.993637941,158.8834695,0.638950481,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-3.tif,150.0751811,110.703412,86.63982725,2.341616953,4.907319843,116.54663,168.2191944,23.14666884,66.51074814,202.517289,0.830641153,15.24080161,152.9783928,0.909399152,241.797792,0.695701946,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-4.tif,101.6002561,58.02744388,54.40175199,2.17607008,4.358862177,74.46046352,96.65369121,109.7697265,53.90719719,113.295271,0.853113201,4.3281528,92.32553841,0.955219995,134.2733914,0.719827586,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-5.tif,176.9429134,105.3016089,87.6472671,1.537671353,5.154371438,83.15838439,171.4065938,18.59207011,55.28367483,198.3401182,0.864205362,8.79051188,162.6160819,0.948715439,210.0915564,0.815866172,2,Hom28M,HOM,M
MAX_030520_animalA_40x_04-6.tif,128.7600376,86.78114113,64.10980875,2.289636027,4.582054136,110.553407,110.5021026,18.48211447,50.96502481,140.1197528,0.78862616,13.07672521,97.42537737,0.881660847,153.4229511,0.72024493,1,Hom28M,HOM,M
MAX_030520_animalA_40x_04-7.tif,179.6238096,140.2875107,91.67702651,2.236025037,4.946481693,88.92399186,228.5113694,22.75248543,64.97555544,248.5081064,0.919532859,2.23956744,226.271802,0.990199317,268.0938366,0.852355922,1,Hom28M,HOM,M
MAX_072220_slideV_40x_01-1.tif,135.0567481,108.0612257,81.69421343,1.775961162,4.930592178,112.0210075,157.3233214,108.9000576,76.9965873,188.2075435,0.835903378,8.56403877,148.7592826,0.945564086,231.2038879,0.68045275,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_01-2.tif,362.7323328,282.6132794,210.4633436,2.566626141,6.016586809,227.4235134,408.9852755,41.85494738,107.5937501,487.3198084,0.839254363,11.35720714,397.6280684,0.972230768,549.3734131,0.744457714,2,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_01-3.tif,150.0215316,169.5444815,91.86019739,3.402229533,4.765928456,139.5210956,215.9463057,67.12156953,72.38746739,284.1063243,0.760089752,12.3637543,203.5825514,0.942746164,315.4518738,0.68456181,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_01-4.tif,251.5903606,182.6883099,139.2098704,1.831708821,5.712190901,156.9988555,298.0218388,29.40805518,88.30492453,371.2816964,0.802683897,5.72054304,292.3012958,0.980804954,438.9048767,0.679012366,2,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_01-5.tif,188.1261962,131.0440526,91.58544107,2.035232024,5.155618672,137.7560539,188.719205,22.38678672,68.04501572,268.4629038,0.702961945,7.84267997,180.876525,0.958442597,312.2561035,0.60437315,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_01-6.tif,178.8305052,135.5315753,84.35019122,1.622119062,4.921756359,133.3377303,206.0569798,33.88970716,82.88027788,261.0144549,0.789446623,8.84922713,197.2077527,0.957054466,318.924469,0.646099625,2,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_02-1.tif,226.0102165,165.820257,110.1772856,1.6202542,5.330359184,180.4790431,272.606523,25.27243783,73.97091756,325.0476301,0.838666391,4.73077166,267.8757513,0.982646154,344.7172241,0.790812016,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_02-2.tif,211.515261,176.3806143,100.1028871,1.888733719,5.10129943,240.2683516,275.5506734,26.79011134,86.25099217,402.8621136,0.683982594,23.23446365,252.3162098,0.915679888,466.3836365,0.59082406,3,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_02-3.tif,189.3563222,133.1410258,91.03592842,2.936642852,4.822011837,175.8292913,216.3237609,22.72814096,67.9116816,286.2116855,0.755817361,9.15957917,207.1641817,0.957658007,319.8806763,0.676263923,5,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-1.tif,163.6396854,143.089067,82.42689696,2.010412121,4.768402528,103.59068,199.2040712,27.74917957,71.81191963,248.147427,0.802765008,7.16326063,192.0408106,0.964040591,289.3319702,0.688496577,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-2.tif,140.2744222,135.6322301,80.32043182,2.113695574,4.67995569,98.80982745,166.5919432,24.93967583,66.74598924,203.6496545,0.818032044,14.2845818,152.3073614,0.914254066,241.5964813,0.689546231,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-3.tif,290.6048333,208.2713836,152.8561011,1.698401124,5.668468689,141.6064551,301.2008503,30.48405963,84.63072279,383.7125539,0.784964806,18.83920771,282.3616426,0.937453006,425.4926453,0.707887325,1,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-4.tif,220.4223879,194.5320148,113.8407032,2.108161171,5.244449533,137.5192335,284.6515374,27.59291665,77.80290923,333.058068,0.854660387,13.23609518,271.4154422,0.953500707,376.0711975,0.756908637,2,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-5.tif,217.08468,212.314348,136.0959654,2.160253419,5.51388274,185.725911,234.6513071,27.0851458,71.9338155,297.3256437,0.789206421,30.24674221,204.4045649,0.871099196,322.7745056,0.726982159,2,Hom233.1M1,HOM,M
MAX_072220_slideV_40x_03-6.tif,160.3832415,105.3687121,72.99359653,1.303457081,4.798993511,107.3560046,197.7697415,75.4343862,77.02038895,237.9896885,0.831001304,0.81362562,196.9561159,0.995885995,297.5101624,0.664749533,1,Hom233.1M1,HOM,M
MAX_030520_animalD_40x_01-1.tif,219.2405194,120.0559127,115.031314,1.825893873,5.465677154,170.7817705,111.8357776,21.84058351,61.02101373,185.6408482,0.602430869,51.19131107,60.6444665,0.542263557,205.7130762,0.543649338,1,WT23bF2,WT,F
MAX_030520_animalD_40x_01-2.tif,83.53774371,54.25289202,51.10467612,2.322939823,4.373102616,70.51736007,51.96299723,15.57625775,44.44674492,70.47507711,0.737324447,13.02639785,38.93659938,0.749313963,77.90675032,0.666989664,1,WT23bF2,WT,F
MAX_030520_animalD_40x_01-3.tif,112.2984598,80.74185816,72.71884021,2.507546214,4.72059298,120.4951255,70.34087083,17.80106239,51.1742308,105.2596695,0.668260419,27.17677337,43.16409746,0.613641784,129.2154919,0.544368711,1,WT23bF2,WT,F
MAX_030520_animalD_40x_01-4.tif,83.14378755,65.34168659,42.40405921,3.533671601,3.816504541,79.53559871,96.41883021,25.60284069,61.81497227,120.8359868,0.797931417,5.2843726,91.13445761,0.945193562,156.3419379,0.616717635,1,WT23bF2,WT,F
MAX_030520_animalD_40x_01-5.tif,142.5429526,101.8961244,96.89739665,1.899948954,5.284055117,93.36453774,79.72692311,31.11115778,47.52541001,107.1469454,0.744089557,36.04277629,43.68414682,0.547922146,115.3251411,0.691323005,1,WT23bF2,WT,F
MAX_030520_animalD_40x_01-6.tif,172.8963237,135.6909453,108.5287477,2.309122291,5.291521248,149.5701132,110.0072169,17.75742273,55.99952805,202.1314459,0.544236036,51.89589408,58.11132281,0.528250095,212.9098884,0.516684395,4,WT23bF2,WT,F
MAX_030520_animalD_40x_01-7.tif,120.1748078,137.6285486,95.98154224,5.332307902,4.798561613,145.7419343,118.9235472,21.01441866,61.33370598,175.2146972,0.678730432,52.70951971,66.21402746,0.556778107,206.9209328,0.574729418,1,WT23bF2,WT,F
MAX_030520_animalD_40x_02-1.tif,139.6728393,109.7891317,88.37995063,2.599410313,4.933590875,116.8609016,118.8396682,20.70803328,55.61477668,153.3222964,0.775097106,25.39015216,93.44951608,0.78634952,189.6334853,0.626680821,2,WT23bF2,WT,F
MAX_030520_animalD_40x_02-2.tif,96.59875931,87.73736094,63.28553978,3.515863321,4.354993374,77.61881322,109.0426092,16.33022604,46.6355907,132.9481043,0.820189275,6.63482337,102.4077858,0.939153846,154.7817898,0.704492495,1,WT23bF2,WT,F
MAX_030520_animalD_40x_02-3.tif,229.5777734,175.3992308,152.2150031,2.984607903,5.675642162,141.9582001,256.929551,21.7088408,70.05766197,298.9277313,0.8595039,59.38628255,197.5432684,0.768861611,340.4645775,0.754644001,1,WT23bF2,WT,F
MAX_030520_animalD_40x_02-4.tif,142.631842,100.0172363,81.23628623,2.389302536,4.896987181,90.91125717,132.3693397,37.71585874,56.47158954,155.2179603,0.852796541,24.26617449,108.1031652,0.816678284,167.1371562,0.791980327,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-1.tif,280.8262968,190.2793531,153.3140283,2.433556005,5.706238325,167.0685161,306.2923013,32.83053841,85.15577963,354.4220315,0.864202206,8.62275402,297.6695473,0.971847957,422.4730075,0.724998511,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-2.tif,273.8143872,137.8214701,165.4033066,1.401722937,6.140704747,132.3882153,154.7901777,22.03557893,59.7810288,207.0048117,0.747761255,49.56405983,105.2261179,0.679798418,202.8444168,0.763098044,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-3.tif,189.8268043,148.3734395,124.373029,1.829015132,5.627246186,146.7152509,187.2764874,23.23185262,66.46091139,245.639447,0.762403961,21.57366083,165.7028265,0.884803153,275.3661398,0.680099912,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-4.tif,311.1511283,158.3214807,179.5990499,1.678495794,6.173325613,263.1161835,248.5835974,25.66305118,79.13494216,343.55971,0.723552821,29.39956502,219.1840324,0.881731678,356.1415495,0.697991003,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-5.tif,269.7011304,226.1040441,182.529784,1.96268585,6.091948068,202.6103676,266.8524284,52.23181218,106.2280566,354.455583,0.752851531,35.04461702,231.8078114,0.868674169,435.7091027,0.612455482,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-6.tif,198.2005947,151.0911169,121.9002221,3.047505551,5.281350555,135.0659529,178.9053701,21.76922552,61.64100619,222.7740506,0.803079935,29.40795291,149.4974172,0.835622861,239.4324061,0.747206166,2,WT23bF2,WT,F
MAX_030520_animalD_40x_03-7.tif,463.4097632,332.8819222,293.9892658,2.193949745,6.631426029,332.4319571,311.1488914,46.30022239,122.458206,432.4881518,0.719439111,98.24739089,212.9015005,0.684243159,536.2631641,0.580216789,1,WT23bF2,WT,F
MAX_030520_animalD_40x_03-8.tif,380.5557914,227.1609186,211.2876125,2.485736618,6.134420284,293.0946621,294.6247422,28.69256544,88.4820492,407.769031,0.72252849,63.42085909,231.2038831,0.784740214,435.2309928,0.676938791,1,WT23bF2,WT,F
MAX_030520_animalE_40x_01-1.tif,165.3212298,154.1610857,112.5585071,3.517453346,5.120957629,155.2376264,189.8851221,20.20907002,64.20539854,227.9829322,0.832891832,17.93331527,171.9518068,0.905557028,239.0297873,0.79439941,1,WT23bF4,WT,F
MAX_030520_animalE_40x_01-2.tif,175.6200853,148.7425068,103.6747193,2.253798245,5.154972509,164.1577709,197.2161406,21.13382425,64.46825404,244.9600276,0.805095192,16.44027031,180.7758703,0.916638312,293.3330066,0.672328501,1,WT23bF4,WT,F
MAX_030520_animalE_40x_01-3.tif,213.6190301,224.5942234,168.3340407,3.74075646,5.603004298,163.2603261,264.4786547,29.79568735,81.16507288,316.8862102,0.834617115,15.66858415,248.8100705,0.940756716,373.1773602,0.708721061,1,WT23bF4,WT,F
MAX_030520_animalE_40x_01-4.tif,208.4718358,189.1637633,127.2121776,3.741534637,5.120592133,202.8357497,209.0514576,20.90476563,66.94756973,273.3698213,0.764720322,29.60926234,179.4421953,0.85836376,308.1292499,0.678453791,2,WT23bF4,WT,F
MAX_030520_animalE_40x_01-5.tif,76.24772763,101.5186692,54.12699567,2.706349784,4.072666556,68.79295027,99.9081937,21.16079584,52.0364357,120.5675742,0.82864895,12.3637543,87.5444394,0.876248846,139.3816182,0.716796052,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-1.tif,208.2664426,126.4558751,110.4520419,1.872068507,5.381757723,150.1862929,185.5737451,120.0129274,75.8715269,220.5009316,0.84160073,15.30790475,170.2658403,0.917510396,262.4068451,0.707198568,2,WT23bF4,WT,F
MAX_030520_animalE_40x_02-10.tif,338.0886863,285.0289926,196.5423565,2.367980199,5.96932245,336.6738101,317.7753269,37.63905358,105.0163402,449.406532,0.707099929,65.72752967,252.0477972,0.793163521,516.1825483,0.615625863,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-11.tif,226.9911587,182.2353637,137.6529179,1.811222604,5.73626999,181.2009426,177.2781189,65.29733659,70.5259107,237.8638701,0.745292334,54.26966781,123.0084511,0.693872723,256.7953447,0.690347869,2,WT23bF4,WT,F
MAX_030520_animalE_40x_02-2.tif,177.0219439,116.9607802,96.43946944,2.051903605,5.182691948,81.4784193,145.9409506,138.8534964,55.6944613,173.1261118,0.842974806,18.76371667,127.1772339,0.871429393,199.6234659,0.731081138,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-4.tif,183.1691441,203.5825514,134.5390129,5.381560517,5.101051075,175.7642035,236.1611278,135.1777531,81.02030049,305.0257295,0.774233466,18.80565614,217.3554717,0.920369384,343.9371652,0.686640328,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-5.tif,238.7401303,216.9947923,158.9007403,2.787732285,5.624266895,241.7550159,244.1967294,27.10093519,78.40225864,317.0539681,0.770205561,32.85537694,211.3413524,0.865455295,371.6675395,0.657030016,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-6.tif,161.2860783,185.6240724,111.09314,3.267445295,5.103505437,175.2169243,181.3043075,111.4486822,66.74375578,237.8135428,0.762380079,36.78091087,144.5233967,0.797131622,265.2503408,0.683521487,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-7.tif,189.9226651,148.256009,106.9717952,1.813081274,5.234051061,157.6709181,188.1907677,38.00630285,65.69522141,235.1461928,0.800313905,17.80749687,170.3832708,0.90537529,249.3720593,0.754658594,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-8.tif,164.1593502,137.2762571,94.14983342,2.853025255,4.820305119,129.8168516,170.836217,27.1883842,69.54338923,212.5072695,0.803907638,15.76085098,155.0753661,0.907742917,260.1672777,0.656639907,1,WT23bF4,WT,F
MAX_030520_animalE_40x_02-9.tif,221.9160235,157.8182071,131.6998643,2.687752332,5.564435477,125.6982028,197.9878267,137.8711363,71.11986806,239.3569151,0.827165686,30.93454944,167.0532773,0.843755296,249.397223,0.793865402,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-1.tif,199.5294691,245.6478348,166.1359901,3.322719802,5.631409583,179.1616071,274.0492406,133.4719161,84.16563265,326.1296683,0.840307605,28.44334521,245.6058954,0.896210823,333.7458752,0.821131468,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-2.tif,264.4399367,150.2774913,140.0341394,2.188033428,5.566889267,203.2519283,260.7544302,78.77135953,80.08064444,314.7640733,0.828412301,11.6507834,249.1036468,0.955318944,358.6327538,0.72707924,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-3.tif,193.9654421,158.7240995,100.0113016,2.857465761,4.854598015,126.1772356,198.122033,19.51350279,61.07308394,230.8264279,0.858316073,21.6156003,176.5064327,0.890897545,250.2779518,0.791608017,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-4.tif,108.3445723,102.2316401,79.03823564,1.975955891,4.929326493,63.96002751,116.7930223,162.8102204,56.8287265,132.5203218,0.881321603,9.65446486,107.1385575,0.917336972,151.3846931,0.771498227,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-5.tif,229.6130133,192.4602052,148.5515854,2.250781597,5.66388854,204.3271519,220.6099742,147.6227767,70.67002892,278.8974428,0.791007519,30.33900904,190.2709652,0.862476712,299.9510542,0.735486577,1,WT23bF4,WT,F
MAX_030520_animalE_40x_03-6.tif,258.2918113,178.6453454,138.294016,2.384379586,5.506725451,185.2192637,272.1787405,162.6868103,94.51813767,330.9191552,0.822493156,14.55299438,257.6257461,0.94653148,370.4596829,0.73470543,1,WT23bF4,WT,F
MAX_062620_slideM40x_01-1.tif,192.9384759,124.2330835,102.575694,2.385481256,5.133063636,133.7485168,225.9362863,101.2520026,67.31009874,263.5979259,0.857124674,8.5304872,217.4057991,0.962243837,296.9817505,0.760774983,1,WT23bF3,WT,F
MAX_062620_slideM40x_01-2.tif,84.91803411,44.51454823,45.15162245,1.963114019,4.187835098,100.1863051,83.47631129,19.26214058,49.24981981,111.6764076,0.747483852,2.68412576,80.79218553,0.967845659,132.109314,0.631873021,2,WT23bF3,WT,F
MAX_062620_slideM40x_01-3.tif,142.4540632,107.331479,82.79323872,2.759774624,4.810757106,135.9779946,139.9939344,36.51055647,58.37154471,191.4368823,0.731279849,17.6481269,122.3458075,0.873936489,204.4045715,0.684886514,1,WT23bF3,WT,F
MAX_062620_slideM40x_01-4.tif,183.459614,110.3678963,104.5905737,2.050795563,5.187057977,196.6761861,195.303701,25.88759333,72.84046511,260.7963696,0.748874309,12.0114628,183.2922382,0.93849854,297.0572205,0.657461551,1,WT23bF3,WT,F
MAX_062620_slideM40x_01-5.tif,144.7924192,89.43171533,76.56542873,2.251924374,4.849441401,105.2208083,143.9026926,19.94797345,54.82621018,169.0244322,0.85137214,5.12500263,138.7776899,0.964385638,189.3063507,0.760157766,1,WT23bF3,WT,F
MAX_062620_slideM40x_01-6.tif,126.6210286,92.14100477,69.60493521,2.577960563,4.520502379,128.553065,123.9898346,143.3658848,54.78781169,160.6197634,0.771946316,15.27435318,108.7154814,0.876809633,170.5594177,0.726959767,1,WT23bF3,WT,F
MAX_062620_slideM40x_01-7.tif,108.8029621,105.8132704,61.72858728,1.71468298,4.466044728,131.8333106,122.1277223,132.4378997,60.77498854,171.3227148,0.712851897,20.39935581,101.7283665,0.832967033,198.063324,0.616609475,1,WT23bF3,WT,F
MAX_062620_slideM40x_02-1.tif,160.967994,126.6404087,92.86763724,1.658350665,5.180243794,118.1453312,154.6308077,25.4800178,69.16560921,214.042254,0.722431225,23.70418566,130.9266221,0.846704638,250.9322052,0.616225437,1,WT23bF3,WT,F
MAX_062620_slideM40x_02-2.tif,242.0562699,167.942394,157.7101295,1.947038636,5.994411721,189.2458645,225.0891091,25.13715888,77.05720815,286.4129949,0.785890002,33.88708778,191.2020213,0.849450345,331.7076111,0.67857686,3,WT23bF3,WT,F
MAX_062620_slideM40x_02-3.tif,161.8654388,116.9523923,94.97410239,1.417523916,5.374689673,166.0339244,174.0907195,21.78598004,65.51362982,230.742549,0.754480352,19.47668758,154.614032,0.888123344,270.2579041,0.644165136,1,WT23bF3,WT,F
MAX_062620_slideM40x_02-4.tif,272.3766345,186.7312743,187.1090561,2.056143474,6.173838569,239.943296,252.6265618,26.47595549,79.97492471,345.1785734,0.731872084,43.4744495,209.1521123,0.82791022,397.2841797,0.63588377,2,WT23bF3,WT,F
MAX_062620_slideM40x_02-5.tif,117.4272445,81.09414967,56.8745589,1.292603611,4.508286581,106.5995194,103.0033262,18.88548646,55.33732433,145.907399,0.705949986,21.50655769,81.49676854,0.791205212,191.059433,0.539116675,1,WT23bF3,WT,F
MAX_062620_slideM40x_02-6.tif,136.8662346,101.376075,72.90201109,1.256931226,4.93065803,112.0394171,134.1307972,68.13624441,61.1413303,173.2016029,0.774420069,19.06568082,115.0651164,0.857857545,184.5252533,0.726896697,1,WT23bF3,WT,F
MAX_062620_slideM40x_03-1.tif,224.3401104,146.8803946,129.8681554,1.427122587,5.784519919,231.4317046,168.1520913,26.10072595,78.92954893,285.7671271,0.588423494,54.49614092,113.6559504,0.675911608,334.3246371,0.502960514,3,WT23bF3,WT,F
MAX_062620_slideM40x_03-2.tif,276.3435396,179.5344621,168.608797,1.405073308,6.13523655,252.8779488,201.2758808,26.33618942,73.02521528,308.3389472,0.652774755,58.62298428,142.6528965,0.708743124,336.2119141,0.598657788,2,WT23bF3,WT,F
MAX_062620_slideM40x_03-3.tif,205.8890339,157.2981577,137.1949907,1.673109643,5.772467988,164.0949166,153.2551933,74.57872816,62.73463944,215.9463057,0.709691202,55.69560962,97.55958366,0.636582563,234.34935,0.653960394,2,WT23bF3,WT,F
MAX_062620_slideM40x_03-4.tif,139.5287211,97.06469797,91.95178283,2.298794571,5.084660184,120.9373392,126.7997787,21.25985925,60.25309029,174.2584774,0.72765343,23.7712888,103.0284899,0.812528941,197.4090576,0.642319964,1,WT23bF3,WT,F
