Ref number,Nerve Terminal Perimeter (um),Nerve Terminal Area (um2),Total Length of Branches (um),Average Length of Branches (um),Complexity,AChR Perimeter (um),AChR Area (um2),Endplate Diameter (um),Endplate Perimeter (um),Endplate Area (um2),Compactness,Unoccupied AChR Area (um2),Area of Synaptic Contact (um2),Overlap,Manual Endplate Area (um2),Manual Compactness,Fragmentation,Animal,Genotype,Gender
MAX_031220_animalG_40x_01-2.tif,161.2155985,228.0080958,106.9717952,5.093895008,4.722925896,169.380837,180.4571303,23.51464002,72.02809696,266.5420763,0.677030557,57.96034073,122.4967896,0.678813796,323.7307309,0.557429719,1,WT23bF1,WT,F
MAX_030520_animalB_40x_01-1.tif,181.1221831,148.7928342,93.60032077,4.254560035,4.630089769,186.9490656,178.0162535,24.73892128,66.29233735,237.7883791,0.748633109,18.38626149,159.629992,0.896715827,251.7122815,0.707221167,1,WT23bF3,WT,F
MAX_030520_animalB_40x_01-2.tif,233.1202203,174.1578227,108.9866749,3.632889162,4.781196624,204.1157124,244.5322451,26.0915654,81.31458315,330.3236148,0.740280846,9.26023389,235.2720112,0.962130827,377.8326409,0.647197247,5,WT23bF3,WT,F
MAX_030520_animalB_40x_01-3.tif,77.93150548,75.52458871,39.19856878,2.613237918,3.735033441,78.23499293,75.5329766,16.21993417,45.4829159,100.8979651,0.748607532,13.35352568,62.17945092,0.823209328,117.7408543,0.641518843,1,WT23bF3,WT,F
MAX_030520_animalB_40x_01-4.tif,218.4259178,171.1801207,99.27861812,1.873181474,4.967630174,166.1021708,237.0166929,25.16600608,79.46985677,323.5461973,0.732559044,9.09247603,227.9242169,0.961637824,382.6389036,0.619426542,2,WT23bF3,WT,F
MAX_030520_animalB_40x_01-5.tif,114.2336549,100.3946915,56.32504626,1.482238059,4.485213361,97.07240009,126.9423729,17.9341506,50.45075207,152.8777381,0.830352244,6.50900498,120.4333679,0.948724726,171.5408001,0.740012713,1,WT23bF3,WT,F
MAX_030520_animalB_40x_01-6.tif,176.9889374,164.6375641,88.37995063,3.273331505,4.603026801,162.2885887,204.6394259,22.22961856,74.76106335,305.2438147,0.670413014,15.45049893,189.188927,0.924498914,359.3876641,0.56941138,4,WT23bF3,WT,F
MAX_030520_animalB_40x_01-7.tif,124.7096351,135.4728601,72.07774212,3.793565375,4.361864056,113.2158935,134.3404945,18.87837881,55.92746894,188.6688776,0.712043747,19.0992324,115.2412621,0.85782967,204.0774371,0.658281956,2,WT23bF3,WT,F
MAX_030520_animalB_40x_02-1.tif,193.2067234,204.7568564,113.8407032,2.474797897,5.139341287,199.6345346,199.8667148,43.39739184,85.13894932,302.5345253,0.660641011,47.23222557,152.6344892,0.763681383,354.4052557,0.563949636,1,WT23bF3,WT,F
MAX_030520_animalB_40x_02-2.tif,126.4784896,153.5236059,87.09775445,7.258146205,4.298855148,118.8037222,165.4847413,36.94345999,75.76961993,200.5377462,0.825204952,22.71441429,142.770327,0.862740129,270.8870049,0.61089952,1,WT23bF3,WT,F
MAX_030520_animalB_40x_02-3.tif,153.0595648,191.8395012,99.09544723,2.831298492,4.826128868,195.9527074,201.0326319,97.9024376,76.97371078,271.348339,0.740865533,27.42002227,173.6126096,0.863604122,296.3274844,0.678413723,1,WT23bF3,WT,F
MAX_030520_animalB_40x_02-4.tif,240.7581685,216.8857497,111.0015546,2.775038864,4.927055996,226.6133787,276.1210502,145.8941991,82.54694257,355.5460091,0.776611305,20.70970785,255.4113423,0.924997722,402.1910822,0.686541951,3,WT23bF3,WT,F
MAX_030520_animalB_40x_02-5.tif,192.8616789,160.1835929,108.4371622,2.930734114,5.099755922,174.225198,186.4964133,141.434967,78.61909013,261.081558,0.714322431,28.62787886,157.8685344,0.846496357,298.7599734,0.624234937,2,WT23bF3,WT,F
MAX_030520_animalB_40x_02-6.tif,213.9923432,165.1408377,119.7021715,3.420062042,5.193179746,139.7541033,205.0420448,29.85867982,78.32099472,266.9446952,0.768106834,21.07877515,183.9632696,0.897197791,302.4170948,0.678010762,3,WT23bF3,WT,F
MAX_030520_animalB_40x_03-1.tif,142.407385,162.0792567,68.50590992,3.605574206,4.093118588,170.3411362,159.5041736,25.35064495,70.09290188,228.855273,0.696965254,29.48344395,130.0207296,0.815155658,275.9197407,0.578081776,1,WT23bF3,WT,F
MAX_030520_animalB_40x_03-2.tif,192.7867322,153.2551933,93.23397901,2.390614846,4.937215783,188.5309365,197.3084074,23.57324569,72.13920873,300.2614063,0.657122105,9.46154332,187.8468641,0.952046933,339.1560662,0.581762873,5,WT23bF3,WT,F
MAX_030520_animalB_40x_03-3.tif,287.3652197,170.2826161,126.2047378,2.294631596,5.305629719,280.2069585,260.5447328,37.3817845,97.55393735,420.6528347,0.619381854,15.87828148,244.6664514,0.939057369,461.9044926,0.564066245,4,WT23bF3,WT,F
MAX_030520_animalB_40x_03-4.tif,210.4346453,174.0991074,107.154966,2.896080163,5.12091902,207.7000996,231.4555199,23.79900157,70.61637942,299.80846,0.772011303,15.19886214,216.2566577,0.934333551,335.6079874,0.689660344,3,WT23bF3,WT,F
MAX_030520_animalB_40x_03-5.tif,192.5997485,159.4454583,100.0113016,2.631876359,4.995473656,144.4206854,191.8143375,20.90717295,65.95742275,249.3133441,0.769370521,18.79726825,173.0170692,0.902002799,280.3737119,0.684138096,1,WT23bF3,WT,F
MAX_030520_animalB_40x_03-6.tif,111.9283053,102.6007074,62.55285625,3.909553516,4.171801029,94.43594863,119.4435965,20.63336855,52.03485641,149.749054,0.797625049,5.84636143,113.5972351,0.951053371,163.5135864,0.730481174,1,WT23bF3,WT,F
MAX_031220_animalG_40x_01-3.tif,121.6385955,124.6524781,66.12468845,2.874986454,4.3926775,123.4518948,159.546113,27.41160054,68.97007494,225.6259342,0.707126659,10.93781249,148.6083006,0.931444193,273.5795186,0.583180034,1,WT23bF3,WT,F
MAX_031220_animalG_40x_01-4.tif,199.2567546,189.5328306,98.45434915,1.758113378,5.001494321,167.7170481,211.7020318,123.3854072,96.37206885,306.2084224,0.691365803,27.8561927,183.8458391,0.868417925,346.7303336,0.610566804,1,WT23bF3,WT,F
MAX_031220_animalG_40x_01-5.tif,164.7364772,182.0172784,99.09544723,3.539123115,4.81978869,220.0338238,208.5397961,112.826201,81.9269501,304.2121039,0.685507886,21.40590297,187.1338932,0.897353391,331.2798346,0.629497405,1,WT23bF3,WT,F
MAX_031220_animalG_40x_01-6.tif,189.1471162,231.2374346,122.0833929,2.906747451,5.246969024,139.8376006,249.8417814,33.18629767,85.49069424,303.4739693,0.823272526,25.95214099,223.8896404,0.896125697,367.7420056,0.679394188,1,WT23bF3,WT,F
MAX_031220_animalG_40x_01-7.tif,206.8762932,172.1279526,99.09544723,4.718830821,4.550760863,194.833039,212.314348,172.9542739,77.22578218,310.5114115,0.68375699,19.77026384,192.5440842,0.906882111,339.0554115,0.626193657,2,WT23bF3,WT,F
MAX_031220_animalG_40x_02-1.tif,158.0518567,204.5471591,80.68677358,2.782302537,4.384560103,239.7356693,141.4114883,24.87383695,72.50778396,276.993391,0.510522969,78.00740504,63.4040833,0.448365858,319.2767597,0.442911938,2,WT23bF3,WT,F
MAX_031220_animalG_40x_02-2.tif,144.9663853,189.3315211,87.83043798,2.833239935,4.733423122,155.4077798,149.7742177,21.89581698,69.97639806,232.5962733,0.643923549,58.57265692,91.20156076,0.608926971,285.5322661,0.524543932,1,WT23bF3,WT,F
MAX_031220_animalK_40x_01-1.tif,158.1108983,152.5002829,107.6128933,4.138957433,5.021100486,137.4916191,158.9086332,21.40279452,57.4096663,198.0213783,0.802482209,25.56629791,133.3423353,0.839113223,209.83992,0.757285045,2,WT23bM1,WT,M
MAX_031220_animalK_40x_01-2.tif,223.6435919,152.2234824,98.27117826,2.456779457,4.904967046,163.7523764,246.0756174,25.66125346,74.7372617,300.756292,0.818189424,6.08122244,239.994395,0.97528718,344.8179016,0.713639333,2,WT23bM1,WT,M
MAX_031220_animalK_40x_01-3.tif,156.2655178,160.2339203,77.84762491,6.487302076,4.116554649,146.6057185,179.1821706,26.60663464,78.11336803,235.0707018,0.762247993,17.36293854,161.8192321,0.903098961,303.9520874,0.589507946,3,WT23bM1,WT,M
MAX_031220_animalK_40x_01-4.tif,148.8482138,156.568411,89.11263416,5.569539635,4.482030888,120.0506784,199.2292349,28.73069007,72.7960204,238.9291325,0.833842373,8.68985716,190.5393777,0.95638262,264.7470703,0.752526684,1,WT23bM1,WT,M
MAX_031220_animalK_40x_01-5.tif,116.1259846,116.5246098,65.1172486,3.830426388,4.190272999,91.23092076,130.8595189,17.53089844,53.87734932,159.9067924,0.81834872,12.83347631,118.0260426,0.901929364,196.7296448,0.665174377,2,WT23bM1,WT,M
MAX_031220_animalK_40x_01-6.tif,209.1295726,178.2930539,113.9322887,5.996436247,4.685648441,184.8675188,246.7885883,29.24115316,76.13372823,302.6603437,0.815397833,10.16612633,236.622462,0.958806335,345.7489624,0.713779693,1,WT23bM1,WT,M
MAX_031220_animalK_40x_01-7.tif,238.2712274,178.6201818,111.8258235,3.28899481,4.826519603,205.884567,227.5551496,26.33284504,75.78421678,315.7538447,0.720672617,14.46911545,213.0860342,0.936414907,381.9091492,0.595835816,2,WT23bM1,WT,M
MAX_031220_animalK_40x_02-1.tif,205.7106009,155.5786396,96.07312768,2.46341353,4.769012595,186.3903481,181.656599,25.42580757,72.65729423,244.2973841,0.743587983,23.41060941,158.2459896,0.871127118,266.6343384,0.68129484,2,WT23bM1,WT,M
MAX_031220_animalK_40x_02-2.tif,192.0540486,185.8253819,100.9271561,3.153973627,4.831377309,151.866258,208.3804262,26.40981764,74.82391766,284.0643849,0.73356759,22.2195286,186.1608976,0.893370366,319.4780579,0.652252701,3,WT23bM1,WT,M
MAX_031220_animalK_40x_02-3.tif,132.7215506,121.8676976,62.82761257,4.188507505,4.001183444,141.0423456,153.2048659,141.9237499,63.24352013,216.2063304,0.708604904,11.0468551,142.1580108,0.927894881,249.9004974,0.613063469,2,WT23bM1,WT,M
MAX_031220_animalK_40x_02-4.tif,213.4688657,140.6062506,94.51617518,2.554491221,4.865927157,171.3588975,230.7089974,34.76388393,91.56518121,305.378021,0.755486582,7.75880104,222.9501963,0.966369751,386.5895996,0.596780145,1,WT23bM1,WT,M
MAX_031220_animalK_40x_02-5.tif,152.6786261,161.743741,83.89226402,5.992304573,4.280435976,123.805219,173.0506208,26.16475997,65.63775915,217.565169,0.795396715,17.18679279,155.863828,0.900683438,239.2814179,0.723209609,2,WT23bM1,WT,M
MAX_031220_animalK_40x_02-6.tif,379.6983244,316.9700892,224.7506724,4.682305675,5.818556762,310.2123974,403.2898962,32.92098523,100.9291186,509.1702697,0.792053111,29.24858294,374.0413132,0.927475042,590.3902588,0.683090363,1,WT23bM1,WT,M
MAX_031220_animalK_40x_02-7.tif,294.987917,211.8949534,150.2001233,4.172225649,5.30723562,281.3758094,297.2585406,39.62253349,99.79261989,412.4914148,0.720641763,29.6595897,267.5989509,0.900222918,490.364624,0.606198992,2,WT23bM1,WT,M
MAX_031220_animalK_40x_02-9.tif,253.216022,181.7824174,125.0141271,2.778091712,5.321181279,250.1395904,263.5811501,43.70007742,107.7692955,347.325874,0.758887172,18.57079514,245.010355,0.929544297,460.4450073,0.572448709,2,WT23bM1,WT,M
MAX_031220_animalK_40x_03-1.tif,235.7757355,144.8337487,113.8407032,2.710492934,5.168097577,183.4910412,213.7570656,115.8488858,92.09023804,290.5314504,0.735745013,10.71972727,203.0373383,0.949850887,340.2632752,0.628210804,3,WT23bM1,WT,M
MAX_031220_animalK_40x_03-2.tif,122.2938279,117.1704775,57.24090067,3.577556292,3.770712309,117.0945634,137.8046944,27.42582575,67.57137494,168.0011092,0.820260622,8.70663295,129.0980614,0.93681904,198.7678986,0.693294518,1,WT23bM1,WT,M
MAX_031220_animalK_40x_03-3.tif,201.4960913,119.7791123,99.9197162,3.568561293,4.807781107,158.420432,167.4307325,29.48368499,78.39910005,217.179326,0.770933107,10.30033262,157.1303999,0.938480036,244.6916199,0.684252009,1,WT23bM1,WT,M
MAX_031220_animalK_40x_03-4.tif,147.8787098,111.7183471,66.85737198,3.18368438,4.365378639,153.5055911,136.3032615,32.49734866,78.09942535,183.2922382,0.743639026,16.935156,119.3681055,0.875753846,227.9074402,0.598064115,3,WT23bM1,WT,M
MAX_031220_animalK_40x_03-5.tif,80.76953742,89.75045526,42.12930289,3.829936626,3.493346231,87.32686997,99.10295597,21.22570398,52.42881257,125.0886485,0.792261785,6.81096913,92.29198684,0.931273805,139.6584168,0.709609619,1,WT23bM1,WT,M
MAX_031220_animalK_40x_03-6.tif,138.4680943,97.88671149,66.49103021,4.155689388,4.097290366,133.8351728,107.2811517,29.44126506,72.99220884,157.432364,0.681442805,18.27721888,89.00393278,0.829632525,205.7885742,0.521317338,2,WT23bM1,WT,M
MAX_031220_animalK_40x_03-7.tif,202.3084594,163.3290528,98.36276371,6.147672732,4.384471426,220.7947759,159.5712767,31.24191369,77.89245282,296.9733522,0.537325237,31.78172663,127.7895501,0.80083053,313.3884583,0.509180452,4,WT23bM1,WT,M
MAX_062620_slideN40x_01-1.tif,165.0913807,163.4884228,81.96896975,3.41537374,4.309220474,222.2909159,163.312277,24.31157916,73.93186489,279.4678195,0.58436881,36.84801402,126.464263,0.774370827,324.9385986,0.502594268,3,WT23bF2,WT,F
MAX_062620_slideN40x_01-2.tif,242.220377,244.9516397,132.9820604,2.955156898,5.206434836,279.826945,249.9004966,26.09542286,87.50176119,378.0171745,0.661082388,44.47260877,205.4278878,0.822038734,427.1282959,0.585071275,5,WT23bF2,WT,F
MAX_062620_slideN40x_01-3.tif,186.5290743,177.6723499,93.69190621,4.461519343,4.604402261,181.0914101,211.3329645,23.50750475,73.60838854,298.6006035,0.7077446,22.23630438,189.0966601,0.894780711,335.3311768,0.630221641,3,WT23bF2,WT,F
MAX_062620_slideN40x_01-4.tif,289.648347,205.6124215,142.5985317,2.592700577,5.517727034,244.2965317,322.3383407,28.16605974,90.30520739,426.4740325,0.755821729,13.00962207,309.3287186,0.959639855,507.3500977,0.635337102,2,WT23bF2,WT,F
MAX_062620_slideN40x_02-1.tif,235.89066,196.0586113,125.0141271,2.717698414,5.310678677,222.5613969,240.464117,38.92133418,97.66189053,308.2131288,0.780187781,26.32959617,214.1345208,0.890505093,403.5247498,0.595909215,2,WT23bF2,WT,F
MAX_062620_slideN40x_02-2.tif,155.5096867,171.8847037,87.83043798,3.659601583,4.495290191,152.9414816,167.4307325,22.85602715,63.66890345,221.8681581,0.754640656,24.57652653,142.854206,0.853213767,262.6333313,0.637507553,2,WT23bF2,WT,F
MAX_062620_slideN40x_02-3.tif,139.8782326,142.6193449,82.24372608,1.869175593,4.856971834,112.2371848,145.0686097,27.31166304,71.99890327,172.6647777,0.840174885,21.89240077,123.1762089,0.849089332,232.8143616,0.623108509,1,WT23bF2,WT,F
MAX_062620_slideN40x_02-4.tif,161.4616237,166.214488,93.69190621,4.25872301,4.647773512,152.0287858,162.6496335,30.10947115,77.70100226,224.543896,0.724355622,27.8561927,134.7934408,0.82873498,256.6192017,0.633817082,3,WT23bF2,WT,F
MAX_062620_slideN40x_02-5.tif,126.8876968,125.3822248,61.91175816,2.21113422,4.505633135,132.6272692,158.9505726,20.33526802,60.08517042,202.2321006,0.785980921,6.92839963,152.022173,0.95641161,227.9074402,0.697434768,3,WT23bF2,WT,F
MAX_062620_slideN40x_02-6.tif,169.166239,194.4900753,98.27117826,2.586083639,4.900181383,158.3997889,243.8612136,28.53265007,77.52926964,313.0277794,0.779040167,13.86518715,229.9960265,0.943143123,366.9619446,0.66454088,2,WT23bF2,WT,F
MAX_062620_slideN40x_03-1.tif,212.3698404,179.1570069,117.4125354,4.892188977,4.805568758,181.2561714,239.2310967,73.82746657,70.70368954,296.8139822,0.805996722,13.00123417,226.2298625,0.94565408,322.6235352,0.741517808,1,WT23bF2,WT,F
MAX_062620_slideN40x_03-2.tif,194.8292263,212.314348,102.2093522,4.44388488,4.386578227,213.1914133,243.4669827,25.42613746,81.57901794,361.4762495,0.673535213,22.73119007,220.7357926,0.90663543,367.0122681,0.663375598,1,WT23bF2,WT,F
MAX_062620_slideN40x_03-3.tif,217.0786338,222.6566201,124.0982726,4.59623232,4.967922727,197.9806046,223.3444273,27.42139073,73.90425049,319.2432082,0.699605885,29.32407398,194.0203533,0.868704698,360.1425781,0.620155574,3,WT23bF2,WT,F
MAX_062620_slideN40x_03-4.tif,217.0938848,211.7523592,140.1257248,4.378928901,5.219399813,172.9169668,248.4745548,27.76957566,77.33847325,308.825445,0.804579282,11.78498969,236.6895651,0.952570638,368.9247131,0.673510193,1,WT23bF2,WT,F
MAX_062620_slideN40x_03-5.tif,193.8727399,133.9462636,88.01360886,3.143343174,4.451649748,159.4489774,188.8030839,114.1954034,76.59500563,257.4328245,0.733407188,9.67962854,179.1234553,0.948731619,293.6098023,0.643040806,1,WT23bF2,WT,F
MAX_062620_slideN40x_03-6.tif,167.3729287,146.3100179,87.92202342,4.396101171,4.549618198,136.2033767,188.1907677,22.7087574,64.94570758,243.3579401,0.773308517,3.29644195,184.8943257,0.982483509,280.3485413,0.671274289,1,WT23bF2,WT,F
MAX_062620_slideN40x_03-7.tif,113.4396964,103.3723935,60.17163478,4.011442319,4.004701093,95.77718637,147.3585045,19.02333452,55.1779551,179.1150675,0.822703006,2.08019747,145.278307,0.985883424,202.9953919,0.725920441,2,WT23bF2,WT,F
MAX_062620_slideN40x_03-8.tif,221.4080679,169.5193178,108.0708205,3.486155499,4.931269566,190.4753363,239.0130115,129.3481193,77.9616243,330.9023795,0.722306717,12.08695383,226.9260576,0.949429725,375.995697,0.635680178,3,WT23bF2,WT,F
MAX_062620_slideN40x_03-9.tif,199.7999501,153.1545386,102.0261813,2.757464361,4.843615323,150.4567739,194.4732996,24.21530146,67.57137494,236.4295404,0.822542307,7.81751629,186.6557833,0.959801596,266.0807495,0.730880757,1,WT23bF2,WT,F
MAX_062520_slideQ40x_01-1.tif,313.0320197,221.7842792,163.0220851,2.54722008,5.675099463,308.515602,246.419521,64.59760798,100.6180056,449.7420477,0.547913014,47.84454176,198.5749792,0.805841106,506.2428894,0.486761446,5,WT23bF4,WT,F
MAX_062520_slideQ40x_01-2.tif,153.2335308,155.7380096,80.22884637,3.488210712,4.437492284,138.0557286,191.2020213,23.52052499,67.6120069,234.6680829,0.814776424,5.36825153,185.8337698,0.971923668,273.1517334,0.699984653,2,WT23bF4,WT,F
MAX_062520_slideQ40x_01-3.tif,285.442388,200.8816498,141.6826773,2.322666841,5.396641846,228.9317458,258.2800017,126.4955421,86.54908757,384.408749,0.671888979,10.15773844,248.1222633,0.960671603,410.8473816,0.628651936,1,WT23bF4,WT,F
MAX_062520_slideQ40x_01-4.tif,161.8908198,143.1142306,68.78066624,2.14939582,4.090804384,164.2574444,172.6144504,27.645153,75.13884337,308.4647656,0.559592114,4.34492858,168.2695218,0.974828709,355.1853333,0.485984173,1,WT23bF4,WT,F
MAX_062520_slideQ40x_01-5.tif,168.1700458,126.3216688,81.96896975,3.41537374,4.504446743,196.3574476,162.4063846,106.2322425,70.16877374,255.9313917,0.634570005,11.68433497,150.7220496,0.928054953,296.6294556,0.547505925,2,WT23bF4,WT,F
MAX_062520_slideQ40x_02-1.tif,249.8881731,138.3582953,123.8235163,1.768907376,5.672860934,187.9982541,250.7644496,32.36285311,81.89775641,340.2213286,0.737062696,6.3664108,244.3980388,0.974611988,386.2121582,0.649291961,2,WT23bF4,WT,F
MAX_062520_slideQ40x_02-2.tif,84.33170226,85.03645939,48.90662553,4.446056866,3.746120139,65.49048234,94.07022016,25.09942415,58.18521524,109.6297617,0.85807192,7.02905435,87.04116581,0.925278645,142.3760986,0.660716378,1,WT23bF4,WT,F
MAX_062520_slideQ40x_02-3.tif,224.6645119,155.318615,97.9048365,2.387922841,4.814174028,187.4763559,245.6142833,26.38376117,74.48519029,313.5226651,0.783402001,10.97975196,234.6345313,0.955296769,354.4555969,0.692933855,1,WT23bF4,WT,F
MAX_062520_slideQ40x_02-4.tif,172.9223588,133.5017052,84.35019122,2.343060867,4.552795894,180.7342731,174.0236164,28.48439733,73.26966118,240.1202133,0.72473539,9.83061061,164.1930058,0.943509905,296.1010132,0.587717058,3,WT23bF4,WT,F
MAX_062520_slideQ40x_02-5.tif,140.3502941,130.5743306,89.2042196,2.12390999,5.058219218,111.8594048,137.8382459,28.13164265,67.93706254,178.5782423,0.771864725,15.67697205,122.1612739,0.886265442,225.7685242,0.610529065,2,WT23bF4,WT,F
MAX_062520_slideQ40x_02-6.tif,245.9888602,136.5716741,96.62264033,1.695134041,5.014186591,186.5014599,262.9017308,32.79219243,84.16405335,336.1867521,0.782010978,9.05892446,253.8428063,0.965542545,375.4924316,0.700151877,5,WT23bF4,WT,F
MAX_062520_slideQ40x_02-7.tif,240.9473856,206.6609081,124.0066872,2.8183338,5.184055813,183.8389733,256.1243132,27.99474965,78.16227966,331.1875678,0.773351231,17.33777486,238.7865384,0.932307189,390.5906372,0.655735926,5,WT23bF4,WT,F
MAX_062520_slideQ40x_02-8.tif,214.3095024,148.4908701,101.9345959,3.288212771,4.860655183,173.0985584,210.9471214,31.85396412,83.50184964,296.1848903,0.712214324,7.72524947,203.221872,0.963378266,354.2542725,0.595468108,2,WT23bF4,WT,F
MAX_062520_slideQ40x_03-1.tif,171.4271439,138.8867325,83.80067858,3.223103022,4.448136746,146.4854019,179.3331527,23.73618305,67.02344159,255.746858,0.701213513,8.03560151,171.2975512,0.955191768,308.3053894,0.581673752,1,WT23bF4,WT,F
MAX_062520_slideQ40x_03-2.tif,125.9994568,132.5287096,78.12238123,2.604079374,4.616395308,147.4549058,128.5947878,22.41917316,58.2902808,175.6508676,0.732104484,23.48610044,105.1086874,0.817363512,194.9681854,0.65956806,1,WT23bF4,WT,F
MAX_062520_slideQ40x_03-3.tif,217.4487883,211.0310004,114.6649722,4.586598889,4.761861307,188.3830055,256.6863021,27.16647115,76.32294533,348.030457,0.737539767,8.70663295,247.9796691,0.966080648,380.474823,0.674647274,2,WT23bF4,WT,F
MAX_062520_slideQ40x_03-4.tif,126.4026178,93.49145555,55.22602096,3.45162631,3.911935707,117.6970714,140.6146385,20.43648622,60.82482529,199.1789075,0.705971532,0.80523773,139.8094008,0.994273443,236.5134125,0.59453135,1,WT23bF4,WT,F
MAX_062520_slideQ40x_03-5.tif,181.3774131,160.7371939,101.9345959,7.281042565,4.488098398,152.4986139,203.8677397,34.44891133,82.31774768,252.5846224,0.80712649,4.16039494,199.7073448,0.979592676,288.9545288,0.705535714,2,WT23bF4,WT,F
MAX_062520_slideQ40x_04-1.tif,177.3314775,155.4779849,91.2190993,3.508426896,4.654726072,133.3209,190.2709652,22.05973711,67.43962011,245.6813864,0.774462274,13.20254361,177.0684216,0.930611885,321.8937683,0.591098629,1,WT23bF4,WT,F
MAX_062520_slideQ40x_04-2.tif,280.3802704,224.7535933,141.407921,2.280772919,5.486933471,249.8338694,284.7521921,37.4759075,91.27247785,393.5096129,0.723621947,18.39464938,266.3575427,0.935401202,419.8308106,0.678254632,2,WT23bF4,WT,F
MAX_062520_slideQ40x_04-3.tif,236.0293862,184.4329916,120.3432696,1.523332526,5.493392791,200.3894405,205.0336569,23.67674078,71.71382541,282.6132794,0.725491942,23.73773723,181.2959196,0.884225168,336.9920044,0.608422913,3,WT23bF4,WT,F
MAX_062520_slideQ40x_04-4.tif,233.8773596,233.6531478,136.4623072,2.13222355,5.456536577,191.346746,238.0903432,26.47880665,80.63173638,330.7262337,0.719901595,26.28765671,211.8026865,0.889589572,402.4678955,0.591575989,1,WT23bF4,WT,F
MAX_062520_slideQ40x_04-5.tif,132.2755242,120.3746527,68.50590992,4.28161937,4.110255344,131.2301485,139.4906608,25.57333827,65.33585099,177.6387983,0.785248843,14.92206167,124.5685992,0.893024654,199.2963409,0.699915815,1,WT23bF4,WT,F
MAX_031220_animalL_40x_01-1.tif,233.7608558,154.4966015,101.4766687,2.359922528,4.967806281,199.4735861,267.9176908,90.23397192,82.06567628,361.1491217,0.741847826,3.94230972,263.9753811,0.98528537,392.8302002,0.682019078,2,Hom28M1,HOM,M
MAX_031220_animalL_40x_01-2.tif,173.5569481,127.8231017,81.05311534,2.383915157,4.672736495,153.1706765,199.6737932,81.51104255,81.99203787,246.6376062,0.80958373,8.32917776,191.3446155,0.958286074,302.2912903,0.660534391,2,Hom28M1,HOM,M
MAX_031220_animalL_40x_01-3.tif,125.5756528,143.7852621,69.14700801,3.006391652,4.523720524,160.6124363,172.0776252,65.91416346,72.49411224,233.2253653,0.737816939,14.78785539,157.2897698,0.914062881,248.1893616,0.693331995,1,Hom28M1,HOM,M
