Ref number,Nerve Terminal Perimeter (um),Nerve Terminal Area (um2),Total Length of Branches (um),Average Length of Branches (um),Complexity,AChR Perimeter (um),AChR Area (um2),Endplate Diameter (um),Endplate Perimeter (um),Endplate Area (um2),Compactness,Unoccupied AChR Area (um2),Area of Synaptic Contact (um2),Overlap,Manual Endplate Area (um2),Manual Compactness,Fragmentation,Animal,Genotype,Gender
p30nmj01-1.tif,623.0625546,312.2896449,324.5788031,0.916889274,7.135870378,471.8289234,431.6661382,38.09436944,131.1377173,786.6249949,0.548757211,59.2017489,372.4643893,0.862852924,896.2128,0.48165585,4,973,WT,M
p30nmj01-3.tif,394.9142542,294.9602579,212.1118815,2.186720428,6.172114468,338.5931,313.220701,38.18410014,111.3361982,529.5025224,0.591537694,60.17474449,253.0459565,0.807883884,586.7751,0.53380026,7,973,WT,M
p30nmj14-3.tif,353.3261843,248.3235727,180.1485626,1.268651849,6.124590121,382.4633721,344.7172392,38.50947267,130.2869506,653.5342964,0.527466181,49.22854411,295.4886951,0.857191523,798.6365,0.431632212,4,973,WT,M
p30nmj35-1.tif,235.4468671,219.7711849,110.9099691,2.092640927,5.21203968,259.8721029,238.5097379,29.87216093,96.20349482,391.1106755,0.609826714,25.02108486,213.488653,0.895094074,447.3012,0.533219535,3,973,WT,M
p30nmj35-2.tif,309.6323827,208.0700741,142.8732881,1.984351223,5.450667643,305.6654776,221.096472,29.65898036,89.55885214,415.3516863,0.532311483,58.34618381,162.7502882,0.736105315,436.1956,0.506874604,2,973,WT,M
p30nmj43-3.tif,720.5187809,396.1266355,433.1075508,1.082768877,7.535847036,501.3153517,452.0235546,97.78910828,143.7473144,1073.574815,0.42104523,91.33576704,360.6877876,0.797940249,1127.2825,0.400985161,7,973,WT,M
p30nmj49-1.tif,373.5705711,170.4923134,209.9138309,0.967344843,6.637137737,303.2956944,307.1394785,50.46058604,132.1516659,485.9358061,0.632057722,16.35639138,290.7830872,0.946746047,585.3407,0.524719157,4,973,WT,M
p30nmj49-3.tif,162.3590685,179.0144127,82.88482417,1.593938926,4.821999085,168.8513133,198.8182281,31.0100243,83.07962491,298.6677066,0.665683714,24.55136286,174.2668653,0.876513522,327.8828,0.606369801,1,973,WT,M
p30nmj56-1.tif,336.2010945,331.2127315,188.5744232,2.244933609,5.81423744,417.9722171,373.8651675,36.75224586,110.007978,560.0847803,0.667515313,58.5978206,315.2673469,0.84326483,635.2906,0.588494726,1,973,WT,M
p30nmj60-1.tif,359.6428837,304.8579716,178.6831955,1.069959255,6.092219929,288.2236119,355.2524329,51.32226176,131.9554775,534.8204465,0.664246169,19.5689544,335.6834785,0.944915354,641.9506,0.553395281,8,973,WT,M
p30nmj60-2.tif,429.4021793,271.348339,256.0728932,1.293297441,6.720388554,348.6773575,395.7407925,46.93930321,130.7659834,676.299038,0.585156521,33.9793546,361.7614379,0.914137346,759.0792,0.521343218,7,973,WT,M
p30nmj04-1.tif,347.9310023,265.7368386,146.5367057,2.570819398,5.249792903,383.0811311,344.2894567,34.26079025,110.0616276,670.7798044,0.513267475,43.52477686,300.7646798,0.873580861,713.2729,0.482689664,7,947,HOM,M
p30nmj17-1.tif,354.5127906,280.2311177,145.5292659,2.645986652,5.294953731,415.8617476,434.9374165,40.07310482,139.2216919,934.7300218,0.465308064,16.65835553,418.279061,0.96169942,1044.5527,0.416386283,11,947,HOM,M
p30nmj24-2.tif,328.3133083,216.0050209,146.5367057,2.220253117,5.559753189,345.9015257,276.2049291,41.39672067,165.8205225,509.7238706,0.541871678,41.67944039,234.5254887,0.849099578,915.1443,0.301815713,6,947,HOM,M
p30nmj25-1.tif,314.3157952,231.8329751,151.2991486,2.909599012,5.432902971,316.8938593,283.4017413,51.35722511,133.7351161,504.993099,0.561199236,32.32693968,251.0748016,0.885932459,579.2008,0.489297911,2,947,HOM,M
p30nmj25-2.tif,315.412587,246.0840053,139.7593831,2.74038006,5.268592131,361.3421835,283.8379117,153.2349239,119.6125485,631.9103082,0.449174366,41.17616681,242.6617449,0.854930701,666.2168,0.426044362,5,947,HOM,M
p30nmj38-1.tif,260.2384447,199.7073448,130.4176681,1.811356501,5.453250714,298.4703972,232.0678361,34.87036741,92.45881326,364.5965457,0.636505855,29.50860763,202.5592284,0.872844906,383.4525,0.605206215,6,947,HOM,M
p30nmj02-1.tif,407.4825652,287.42793,192.8789389,2.352182182,5.792384728,414.7894116,277.1863126,109.6618922,127.2742984,740.4244801,0.374361356,101.6612633,175.5250492,0.633238516,827.4153,0.335002643,14,948,HOM,M
p30nmj12-2.tif,357.2041999,248.5081064,190.6808883,1.324172835,6.321990337,300.3833699,283.8882391,102.9430543,111.8971491,508.8766934,0.557872355,60.77867279,223.1095663,0.785906338,564.3039,0.503076869,7,948,HOM,M
p30nmj12-3.tif,361.9767728,272.6904019,191.1388155,2.389235194,6.018986735,355.9045193,333.2761532,157.33859,117.0037115,695.3479431,0.479294081,36.61315301,296.6630002,0.890141696,744.5345,0.447630235,10,948,HOM,M
p30nmj21-1.tif,356.9873684,277.546992,194.6190623,2.373403198,5.910228647,314.651364,306.317465,126.6745845,120.0776387,475.6858008,0.643949146,34.23937929,272.0780857,0.888222569,500.4133,0.612128944,3,948,HOM,M
p30nmj21-2.tif,295.3266443,259.0181363,151.0243923,2.796748006,5.482450529,292.7178073,303.574624,199.8044237,151.703347,500.4636368,0.606586776,62.07879621,241.4958278,0.795507294,655.0441,0.463441506,6,948,HOM,M
p30nmj22-1.tif,496.8573213,404.4474254,243.159346,2.672080726,6.037603058,471.1759245,352.0650335,164.2265633,168.4109499,1122.191043,0.313730034,158.606669,193.4583645,0.549496105,1262.7637,0.278805158,16,948,HOM,M
p30nmj30-3.tif,532.6265175,312.6167727,273.6572979,1.12616172,6.82867991,395.6424708,397.2841648,118.6541967,155.1467745,693.4103398,0.572942372,42.28336869,355.0007961,0.893568955,784.8132,0.506214937,10,948,HOM,M
p30nmj32-1.tif,328.2720222,191.1936334,120.8011968,1.701425307,5.061728854,414.9281378,234.0054393,154.2908098,128.900614,554.2132552,0.422229958,64.14221789,169.8632215,0.725894329,657.2417,0.35604168,10,948,HOM,M
p30nmj32-3.tif,262.4158522,186.1608976,121.5338803,1.279304003,5.558797023,277.9653883,230.9522463,106.1626972,106.2350279,424.5951444,0.543935204,36.73058351,194.2216628,0.840960267,493.1326,0.468337008,9,948,HOM,M
p30nmj39-1.tif,411.0786616,422.4142922,203.2280937,3.175438964,5.671911459,405.975912,466.2661969,107.1584494,124.1902413,928.3132837,0.50227246,47.45031079,418.8158861,0.898233432,939.2343,0.49643225,11,948,HOM,M
p30nmj39-3.tif,233.5814977,169.896773,133.6231585,3.340578963,5.467355827,221.6195074,194.280378,40.59467208,84.60087493,357.1397088,0.543989854,28.74530936,165.5350687,0.852042138,380.5671,0.510502295,5,948,HOM,M
p30nmj39-4.tif,372.1353228,266.4246458,210.8296853,2.007901765,6.134701772,318.5087366,350.1693697,134.101228,131.866588,567.3822472,0.617166595,23.81322827,326.3561414,0.931995113,651.085,0.537824354,4,948,HOM,M
p30nmj48-2.tif,378.1990257,261.8029168,190.0397902,1.46184454,6.087919192,379.6491418,292.12515,163.9089008,117.0964136,632.4974607,0.461859799,81.6645264,210.4606236,0.72044678,690.1978,0.423248451,4,948,HOM,M
p30nmj48-4.tif,501.224883,411.1325761,258.3625292,1.266482987,6.416990993,465.7474651,444.7596392,189.1098981,133.7710101,968.5416186,0.459205501,86.08494601,358.6746932,0.806446138,999.9124,0.444798604,7,948,HOM,M
p30nmj11-1.tif,267.8925691,283.032674,119.0610734,2.533214327,5.134544935,265.0415196,307.7350189,36.47860879,101.7675218,547.5784318,0.561992586,54.20256466,253.5324543,0.823866114,562.3747,0.547206371,8,949,HOM,M
p30nmj15-1.tif,386.6280449,232.5375581,173.1880691,1.618580085,5.851780346,325.4285982,336.3377341,76.03180395,125.3635592,583.4366745,0.576476846,21.95111602,314.3866181,0.9347349,648.3087,0.518792566,8,949,HOM,M
p30nmj15-2.tif,356.6571917,252.0310214,196.4507711,2.08990182,6.102705707,366.5322432,321.2646904,132.0973554,118.8484378,613.5659862,0.52360251,36.41184358,284.8528468,0.886660923,683.521,0.470014367,5,949,HOM,M
p30nmj18-1.tif,292.0149716,312.8684095,171.5395311,2.318101772,5.810825358,300.6814653,341.5046762,134.9492128,102.7255875,619.8233544,0.550970972,29.27374662,312.2309296,0.9142801,645.549,0.529014337,8,949,HOM,M
p30nmj20-1.tif,385.0677422,279.7949473,186.2847871,2.661211245,5.758333114,354.4575618,432.4965397,107.6329622,145.4104492,724.4455439,0.59700352,17.22034436,415.2761953,0.960183856,946.104,0.457134247,6,949,HOM,M
p30nmj20-2.tif,305.6670569,253.4317996,137.6529179,2.373326171,5.370560746,339.6737157,296.3358723,94.97728177,116.7691245,569.6469783,0.52020968,37.01577188,259.3201005,0.875088454,600.5815,0.493414919,6,949,HOM,M
p30nmj20-3.tif,256.4854835,170.1484098,114.4818013,2.008452655,5.303162026,233.629101,224.1664408,39.03388259,98.77169992,448.7942158,0.499486029,20.80197468,203.3644662,0.907202993,469.1097,0.477855054,5,949,HOM,M
p30nmj20-4.tif,237.0080949,189.8431826,110.4520419,2.906632682,5.00963463,259.4682878,220.6519137,26.46819247,81.78822393,398.2236088,0.554090488,18.2520552,202.3998585,0.917281229,418.8327,0.526825899,9,949,HOM,M
p30nmj28-1.tif,386.3283702,237.872258,218.7976187,3.418712792,6.110576494,345.2615444,280.1052994,31.40779792,102.9309807,559.0362937,0.501050294,38.71012626,241.3951731,0.861801521,612.6852,0.457176539,11,949,HOM,M
p30nmj28-2.tif,341.4917528,344.3817235,175.5692905,4.50177668,5.376092878,337.9708741,367.4484293,114.0413807,157.9917778,658.1811891,0.558278534,41.76331932,325.68511,0.886342365,824.5047,0.445659593,6,949,HOM,M
p30nmj41-1.tif,275.7428819,148.0043723,104.86533,1.719103771,4.925217652,281.7545146,278.0418777,37.19496636,118.3449492,573.438306,0.484867988,4.17717072,273.864707,0.984976469,657.0069,0.423194761,10,949,HOM,M
p30nmj41-2.tif,273.5861174,198.8182281,122.3581493,2.184966951,5.265250191,303.5645961,233.5357173,35.15187152,122.3524863,468.0360424,0.498969516,37.00738398,196.5283334,0.841534373,603.8612,0.386737411,12,949,HOM,M
p30nmj41-3.tif,373.7657222,257.5921945,161.0987908,2.478442936,5.508556354,389.5419487,390.3725409,49.32239524,139.1381945,672.3147888,0.580639527,13.55483511,376.8177058,0.965277181,796.6569,0.490013381,10,949,HOM,M
p30nmj50-2.tif,281.4739036,236.3204978,148.46,2.183235294,5.606612438,300.3817906,211.3245766,59.70956361,91.64105307,360.1257987,0.586807658,69.99696721,141.3276094,0.668770342,387.7723,0.54497079,3,949,HOM,M
p30nmj57-1.tif,358.4619403,315.9551541,164.1211104,2.52494016,5.457507068,408.9784343,345.6482954,125.3011009,116.5078483,718.3643215,0.481160165,38.87788413,306.7704112,0.88752184,790.9196,0.437020774,3,949,HOM,M
p30nmj57-2.tif,266.7214847,243.0979154,146.3535348,2.76138745,5.460688758,262.1568095,281.8751448,146.1928569,93.04895786,437.2021476,0.644724977,49.99184237,231.8833024,0.82264544,472.1209,0.597040175,4,949,HOM,M
p30nmj06-2.tif,240.8746724,195.6476046,146.9030475,3.338705624,5.498190761,248.8084826,220.6435258,29.08901249,88.53030666,406.754096,0.542449426,35.86663053,184.7768952,0.837445353,436.4892,0.505495957,5,950,HOM,M
p30nmj06-4.tif,446.6456231,300.4627157,229.6962862,2.107305378,6.22231546,356.0762519,331.0449736,98.25137401,112.3025436,609.1371787,0.543465389,79.92823254,251.1167411,0.758557783,670.1843,0.493961099,9,950,HOM,M
p30nmj09-1.tif,328.061891,192.5944115,144.7965823,1.270145459,5.772031164,278.0879383,255.7636338,32.07125475,92.70865121,449.4987988,0.568997369,22.11887388,233.6447599,0.9135183,469.613,0.544626392,4,950,HOM,M
p30nmj09-3.tif,303.4099648,209.2359913,152.9476866,1.576780274,5.704832509,249.1249876,304.9921779,148.0067483,97.2948946,538.4188526,0.56645895,21.12071461,283.8714633,0.930749979,550.4974,0.554030188,3,950,HOM,M
p30nmj16-1.tif,348.0741954,225.8272437,168.9751388,2.138925807,5.739925269,337.5944024,290.9843966,37.19733415,100.614847,520.9636473,0.558550291,32.62051594,258.3638807,0.887895996,547.1255,0.53184214,6,950,HOM,M
p30nmj16-2.tif,384.1655595,236.387601,231.8027513,2.604525296,6.24023312,245.9352107,213.5305925,34.56316119,115.811984,356.3176953,0.599270245,108.3296383,105.2009542,0.492673921,456.0917,0.468174695,3,950,HOM,M
p30nmj16-3.tif,302.3261905,218.7814135,178.6831955,2.978053259,5.837228475,315.8738644,228.31006,27.3118166,83.30342774,405.6385062,0.562841191,94.38057221,133.9294878,0.586612293,418.1532,0.545996204,2,950,HOM,M
p30nmj16-4.tif,330.1012266,243.987032,176.2103886,1.915330311,5.926490312,238.3401279,265.4180987,102.6224982,129.7628189,442.1258408,0.600322519,77.39508885,188.0230098,0.708403122,582.1533,0.455924752,6,950,HOM,M
p30nmj19-1.tif,359.3127069,218.9911108,160.8240345,1.286592276,5.949076084,327.265699,242.8043391,36.3975799,104.6087123,535.1643502,0.453700511,52.29012506,190.5142141,0.784640895,573.3461,0.42348651,14,950,HOM,M
p30nmj19-2.tif,305.7534419,262.9939976,154.1382973,2.201975676,5.629385741,312.1536387,330.5417001,39.50423106,112.504124,623.2875542,0.53031975,24.62685389,305.9148462,0.92549547,674.6047,0.489978353,7,950,HOM,M
p30nmj19-3.tif,260.3657326,156.7613326,122.1749784,2.71499952,5.248050656,255.0423388,225.7769163,32.46636068,93.26894795,426.507584,0.52936202,15.77762676,209.9992895,0.930118513,458.5074,0.49241717,7,950,HOM,M
p30nmj19-5.tif,279.061255,168.2695218,139.7593831,3.105764068,5.447148644,247.7377258,269.3268568,35.60212479,99.95961463,537.8484759,0.500748573,7.31424271,262.0126141,0.972842505,558.0884,0.482588165,9,950,HOM,M
p30nmj29-1.tif,241.7299059,187.4274694,107.5213078,2.194312404,4.917036677,363.9754764,204.4800559,50.68722576,94.46067541,370.5687255,0.551800629,51.56037836,152.9196776,0.747846419,406.6534,0.502836214,2,950,HOM,M
p30nmj29-2.tif,264.0351965,119.3932692,134.6305984,1.869869422,5.764048077,254.0045885,185.0956352,104.4739417,77.97306256,336.7235772,0.549696094,21.19620565,163.8994295,0.885485114,340.3387,0.543857149,2,950,HOM,M
p30nmj29-3.tif,362.8082047,197.1406495,193.7947933,2.253427829,6.095509849,347.7392807,287.0001474,183.0061833,99.38025412,551.0594074,0.520815258,34.16388825,252.8362592,0.880962123,561.301,0.511312375,5,950,HOM,M
p30nmj34-1.tif,330.7313489,352.1153609,201.0300431,3.526842862,5.763972428,274.0038753,314.1265934,36.00041841,138.2890072,492.3609321,0.638000647,90.48858985,223.6380036,0.711935915,722.2563,0.434923992,4,950,HOM,M
p30nmj34-2.tif,337.2296399,265.8710449,154.9625663,1.844792456,5.672253828,301.9315802,304.3127586,35.05270489,104.2315865,616.5017487,0.493612158,25.9353652,278.3773934,0.91477398,634.0408,0.479957691,7,950,HOM,M
p30nmj34-3.tif,351.967462,265.3593834,191.5051573,2.901593292,5.789431689,359.6790487,348.4163001,36.87664783,107.6274107,612.6013785,0.568748802,25.84309838,322.5732017,0.925826954,637.8238,0.546257917,2,950,HOM,M
p30nmj50-1.tif,365.3528791,356.5022289,190.0397902,2.468049224,5.691674545,425.7168102,328.5286057,163.6718187,166.5417677,643.8211163,0.510279327,68.3277765,260.2008292,0.792018791,916.2347,0.358563811,5,949,HOM,M
MAX_111920_animalM30A_40x_01-1.tif,173.7816761,120.0139733,87.55568166,3.367526218,4.536809473,136.1681368,155.8051128,32.20579604,74.83470175,205.6040336,0.757792102,6.73547809,149.0696347,0.956769852,246.8305206,0.631223045,3,1664,WT,M
MAX_111920_animalM30A_40x_01-2.tif,120.10972,89.62463687,57.42407155,2.61018507,4.128458291,105.6960284,125.7261284,23.92905173,62.96002157,172.7318809,0.727868693,4.49591066,121.2302177,0.964240443,201.309433,0.624541665,1,1664,WT,M
MAX_111920_animalM30A_40x_01-3.tif,266.0846619,164.9479161,119.7937569,2.065409602,5.24326272,259.3327202,277.4211736,42.87705232,106.7845406,426.4572567,0.650525156,7.02066645,270.4005071,0.974693112,475.165741,0.583840857,4,1664,WT,M
MAX_111920_animalM30A_40x_01-4.tif,137.9131896,74.14897425,61.82017272,1.71722702,4.417840037,91.18647605,131.7486356,16.82407352,52.53611159,162.6412456,0.81005673,5.72893093,126.0197047,0.956516203,186.6893311,0.705710577,1,1664,WT,M
MAX_111920_animalM30A_40x_01-5.tif,243.6213105,189.2728059,119.4274152,1.37272891,5.484970616,166.3926407,244.850985,32.92047565,85.65703481,365.905057,0.669165349,23.78806459,221.0629204,0.902846768,410.8222351,0.596002271,2,1664,WT,M
MAX_111920_animalM30A_40x_01-6.tif,351.5988868,257.7767281,186.1016162,2.001092648,5.915840046,346.8364439,366.0308754,39.72781773,118.461453,641.5312215,0.570558163,18.78888035,347.241995,0.948668592,742.7814941,0.492784053,3,1664,WT,M
MAX_111920_animalM30A_40x_02-1.tif,317.3141215,231.1200041,138.1108451,4.06208368,4.800105969,325.790473,356.9719509,47.83189403,123.6705765,603.2237141,0.591773736,6.95356331,350.0183876,0.980520701,705.0610962,0.506299316,2,1664,WT,M
MAX_111920_animalM30A_40x_02-2.tif,244.4942995,227.9409927,106.6054534,3.553515113,4.633299945,242.5016421,307.8692252,28.13402787,92.9362668,524.5704413,0.586897776,7.63298264,300.2362426,0.975207062,568.9759522,0.541093563,3,1664,WT,M
MAX_111920_animalM30A_40x_02-3.tif,296.7116726,180.717155,124.1898581,3.029020929,4.946419708,321.4854947,275.8526376,47.0636008,114.346617,431.1209252,0.6398498,12.97607049,262.8765671,0.952960136,538.6536865,0.512115009,3,1664,WT,M
MAX_111920_animalM30A_40x_02-4.tif,192.3975139,170.366495,88.65470695,2.770459592,4.56276764,187.0557104,231.8078114,34.91952421,98.83613352,361.3168795,0.641563748,7.9265589,223.8812525,0.965805471,463.2884827,0.500353063,2,1664,WT,M
MAX_111920_animalM30A_40x_03-1.tif,184.8598933,194.9597974,79.95409005,7.268553641,3.947693902,187.9645935,239.8853523,32.46377701,95.5597007,419.4617539,0.571888498,8.93310606,230.9522463,0.962760936,489.8110046,0.489750843,2,1664,WT,M
MAX_111920_animalM30A_40x_03-2.tif,273.4137306,249.1036468,124.7393707,3.118484268,5.059035424,252.5347545,324.510805,41.0863558,118.2138485,570.1502519,0.569167169,8.17819569,316.3326093,0.974798387,707.8543091,0.458442932,2,1664,WT,M
MAX_111920_animalM30B_40x_01-2.tif,229.2190571,208.2546078,127.3037631,1.515520989,5.649464827,208.5769014,240.8918995,28.2060856,87.66810176,373.7645128,0.644501795,25.33143691,215.5604626,0.894843135,436.0614014,0.552426559,1,1647,HOM,M
MAX_111920_animalM30B_40x_01-3.tif,223.8197914,183.1831956,124.373029,1.594526012,5.604240561,208.804517,242.267514,28.57186882,83.0075658,360.3271081,0.672354393,26.82448186,215.4430321,0.88927743,421.2399902,0.575129426,3,1647,HOM,M
MAX_111920_animalM30B_40x_01-4.tif,525.9158619,341.4040215,289.2268229,1.597938248,6.692414451,354.1042376,437.9151185,54.28490904,143.0336947,754.3232189,0.58054042,97.24084372,340.6742748,0.777945909,913.4415283,0.479412316,5,1647,HOM,M
MAX_111920_animalM30B_40x_01-5.tif,533.3048973,352.0398699,274.2068106,1.506630827,6.561948164,399.2966836,472.8590808,41.98540737,125.6832227,798.3596572,0.592288296,66.85150733,406.0075735,0.858622769,911.2523193,0.518911251,8,1647,HOM,M
MAX_111920_animalM30B_40x_01-6.tif,182.6770937,141.9650893,93.78349165,2.930734114,4.86395366,208.6083285,188.635326,28.83792713,77.70704847,278.1928597,0.678073931,19.62766966,169.0076564,0.895949131,327.3794556,0.576197812,4,1647,HOM,M
MAX_111920_animalM30B_40x_02-1.tif,331.8065726,366.5089853,181.3391733,3.358132839,5.619887011,323.4781521,430.7854095,46.20301692,123.2245501,615.5958563,0.699786077,32.85537694,397.9300325,0.923731454,757.9048462,0.568389834,4,1647,HOM,M
MAX_111920_animalM30B_40x_02-2.tif,215.3434399,155.4863728,107.6128933,2.339410723,5.137415366,239.9426418,211.4084556,26.47817308,92.77308481,329.1409219,0.642303772,38.47526526,172.9331903,0.818005079,386.9418945,0.546357111,3,1647,HOM,M
MAX_111920_animalM30B_40x_02-3.tif,302.0833239,249.7495145,133.8979148,2.789539892,5.163658101,293.3723855,314.2607997,38.28370032,119.7642923,691.5062881,0.45445834,41.53684621,272.7239535,0.86782683,843.4110107,0.372606945,6,1647,HOM,M
MAX_111920_animalM30B_40x_03-1.tif,286.896971,149.1283499,138.9351141,1.093977276,5.861091109,175.889258,222.7992143,31.80982688,81.96916135,296.0003566,0.752699141,13.94906608,208.8501482,0.937391763,353.9019775,0.629550634,5,1647,HOM,M
