Ref number,Nerve Terminal Perimeter (um),Nerve Terminal Area (um2),Total Length of Branches (um),Average Length of Branches (um),Complexity,AChR Perimeter (um),AChR Area (um2),Endplate Diameter (um),Endplate Perimeter (um),Endplate Area (um2),Compactness,Unoccupied AChR Area (um2),Area of Synaptic Contact (um2),Overlap,Manual Endplate Area (um2),Manual Compactness,Fragmentation,Animal,Genotype,Gender
MAX_062620_animal100_40x_01-4.tif,451.9607373,346.1767326,215.0426156,2.129134808,5.993518954,424.7282425,480.919846,40.74574413,128.6177696,920.8145073,0.522276574,14.60332174,466.3165243,0.969634604,1032.415405,0.465820099,6,100,WT,M
MAX_062620_animal100_40x_02-1.tif,307.9937037,241.0764332,153.863541,1.947639759,5.716612276,360.2568299,335.8680121,34.24119866,108.5518158,588.8217018,0.570406986,35.73242424,300.1355879,0.893611708,699.6005859,0.480085379,3,100,WT,M
MAX_062620_animal100_40x_02-2.tif,367.9944517,273.9234222,173.8291671,1.580265156,5.898935081,288.8121772,271.3651148,40.17470301,115.2050091,588.1087309,0.461419973,67.27090198,204.0942129,0.752101879,657.7785645,0.412547823,5,100,WT,M
MAX_062620_animal100_40x_03-1.tif,406.9254271,290.3049773,177.0346576,2.158959239,5.658248202,380.355136,357.3074667,48.83805989,158.0790879,688.2266219,0.519171237,17.12807754,340.1793891,0.952063477,914.850708,0.390563688,7,100,WT,M
MAX_062620_animal100_40x_03-2.tif,303.2496704,245.7065501,141.6826773,1.610030424,5.580383956,254.9204429,331.170792,37.41576331,108.9403799,560.9906728,0.590332082,18.86437139,312.3064206,0.943037334,661.9053955,0.500329495,2,100,WT,M
MAX_062620_animal100_40x_04-1.tif,269.6115868,145.1860402,104.0410611,1.284457544,5.247909086,265.5037221,212.2724085,47.64635198,124.4248282,411.4177645,0.515953434,13.41224093,198.8601676,0.936815901,544.3910523,0.389926336,8,100,WT,M
MAX_062620_animal100_40x_05-2.tif,226.9168661,123.4362336,115.4892412,1.40840538,5.648822693,180.1510999,206.1660224,26.85453179,78.14321589,339.718055,0.606873904,5.27598471,200.8900377,0.974409048,400.7567444,0.514441804,3,100,WT,M
MAX_062620_animal100_40x_05-3.tif,247.345349,199.7660601,111.917409,1.243526766,5.471487487,221.6969585,254.8493535,47.55119275,121.3791696,381.2632891,0.668434021,13.42901672,241.4203368,0.947306059,463.1123352,0.550297053,6,100,WT,M
MAX_062620_animal100_40x_05-4.tif,317.1360717,317.8172663,171.5395311,1.545401181,5.928242353,308.2581385,376.8512574,41.20530675,134.6471577,744.2325836,0.506362212,12.58183952,364.2694179,0.966613248,923.9599609,0.407865355,7,100,WT,M
MAX_062620_animal100_40x_05-5.tif,392.6695254,239.4491819,195.3517458,1.236403454,6.237662411,266.6862448,298.7683613,46.54018519,124.117528,486.019685,0.614724816,29.5421592,269.2262021,0.901120189,647.3356323,0.461535479,4,100,WT,M
MAX_062620_animal100_40x_06-1.tif,429.7351314,366.3831669,195.6265021,1.76240092,5.887712421,390.911455,496.8484549,52.94280187,231.4055572,764.2125447,0.650144333,16.96870757,479.8797473,0.965847317,1394.772461,0.35622187,6,100,WT,M
MAX_062620_animal100_40x_06-2.tif,414.9449681,309.0435303,202.861752,1.428603887,6.216276715,375.2920933,418.3629399,43.48495645,129.2945702,702.8467194,0.595240653,41.02518474,377.3377552,0.901938769,875.7715454,0.477707848,2,100,WT,M
MAX_062620_animal458_40x_01-1.tif,202.1030662,138.5931563,99.09544723,1.436165902,5.259784429,153.1392494,177.5884709,31.13824184,84.27451096,307.9614921,0.576658042,27.05095497,150.537516,0.847676176,367.0122681,0.483876116,5,458,HOM,M
MAX_062620_animal458_40x_01-2.tif,355.5137217,246.9815098,174.836607,2.33115476,5.795300586,298.5218132,391.546846,48.54080217,128.6193489,706.6212713,0.554111321,15.93699673,375.6098492,0.959297344,805.0615845,0.48635639,10,458,HOM,M
MAX_062620_animal458_40x_01-3.tif,323.283272,181.7991932,168.9751388,1.157363964,6.278666393,217.5468826,305.3696331,31.23922875,97.13775883,422.5988259,0.722599341,18.33593413,287.033699,0.939954953,526.0466919,0.580499104,5,458,HOM,M
MAX_062620_animal458_40x_02-1.tif,409.932033,294.0627533,213.5772486,1.708617989,6.185376893,347.5799115,368.8995348,57.85097892,191.9098182,709.3557244,0.520048718,38.35783476,330.5417001,0.896020919,1332.819458,0.276781324,7,458,HOM,M
MAX_062620_animal458_40x_02-2.tif,198.835184,173.6545491,118.5115607,2.008670521,5.456123616,199.4215159,204.2703586,25.31107451,81.50314608,322.5648138,0.633269191,31.50492616,172.7654324,0.845768489,412.4830322,0.49522124,4,458,HOM,M
MAX_062620_animal458_40x_02-3.tif,213.2488756,153.7668548,118.2368044,1.938308269,5.419183902,145.3717798,194.9681852,33.07768947,94.90446833,245.3123191,0.794775354,21.93434023,173.033845,0.887497849,382.9660339,0.509100463,4,458,HOM,M
MAX_062620_animal458_40x_03-1.tif,613.2566746,432.8152796,339.8735718,1.798272867,6.855910127,652.7393961,439.2823451,55.9326168,158.5374777,1120.446361,0.392060129,187.2177721,252.064573,0.573809933,1348.018311,0.325872684,15,458,HOM,M
MAX_062620_animal458_40x_03-2.tif,592.5583649,354.0445763,299.8507341,1.514397647,6.758547433,632.8105891,536.271552,124.7715089,276.9176668,976.0152312,0.549449983,75.23101245,461.0405396,0.859714706,1898.951904,0.282403968,16,458,HOM,M
MAX_062620_animal458_40x_03-3.tif,268.474163,159.0344516,118.6947316,1.318830351,5.497021283,261.598092,315.6448021,39.75240723,118.302738,479.7287652,0.657965136,8.58081455,307.0639875,0.972814966,683.3700562,0.4618944,4,458,HOM,M
MAX_062620_animal458_40x_03-4.tif,343.896505,210.8632425,170.6236767,1.917119963,5.856474039,320.0461628,352.4508766,45.25887111,143.643174,582.6230488,0.604938094,20.00512484,332.4457518,0.943239963,847.4120483,0.415914403,6,458,HOM,M
MAX_062620_animal458_40x_04-1.tif,582.2655556,432.7314007,277.9618136,1.425445198,6.580851501,482.7569762,694.0562075,62.55828677,180.6297495,1338.741277,0.518439388,26.39669932,667.6595082,0.961967491,1558.814453,0.445246197,11,458,HOM,M
MAX_062620_animal458_40x_04-2.tif,511.9967251,289.5668427,251.3104503,1.560934474,6.510560489,404.1588001,477.6988951,50.20085339,222.3927106,773.363736,0.617689805,50.20992759,427.4889675,0.8948921,1352.447144,0.353210769,12,458,HOM,M
MAX_062620_animal458_40x_05-1.tif,524.2451016,412.4830269,255.3402097,1.309436973,6.554244977,436.1283568,519.4118871,60.30753518,184.3782438,1115.564607,0.465604487,60.80383647,458.6080506,0.882937149,1430.68103,0.363052194,5,458,HOM,M
MAX_062620_animal458_40x_05-2.tif,406.404183,272.1116373,200.0226033,1.460019002,6.15679928,390.1749587,424.4189987,68.07959269,253.1032187,700.1961452,0.606143009,32.15079393,392.2682047,0.924247515,1530.832397,0.277247202,13,458,HOM,M
MAX_062620_animal458_40x_05-3.tif,473.7676603,343.794571,231.8027513,1.201050525,6.461445907,377.7231515,507.4759153,48.84492937,269.639089,718.6746735,0.706127451,26.99223972,480.4836756,0.946810797,1548.799316,0.327657631,11,458,HOM,M
MAX_062620_animal462_40x_01-1.tif,203.7278025,138.0982706,104.3158174,1.390877565,5.322840693,179.7847581,201.9469122,32.48289128,89.41473392,321.9524976,0.627256859,12.69088213,189.2560301,0.937157335,386.2373047,0.522857087,3,462,HOM,M
MAX_062620_animal462_40x_01-2.tif,335.9007656,179.937081,152.9476866,1.64459878,5.740062979,311.3936117,328.3692358,43.40618524,166.6766811,744.1487046,0.441268303,5.86313722,322.5060985,0.982144682,1008.761536,0.325517205,7,462,HOM,M
MAX_062620_animal462_40x_02-1.tif,275.6584594,160.8378486,139.8509685,1.31934876,5.715039388,262.0403057,305.1012205,40.96490957,119.2354227,508.0211284,0.600567975,17.63135112,287.4698694,0.94221147,568.8249512,0.536371022,7,462,HOM,M
MAX_062620_animal462_40x_03-1.tif,203.449696,170.8865444,111.5510672,3.718368907,4.911272268,215.920567,221.0629204,166.5695213,113.5917111,470.7117802,0.469635411,27.97362321,193.0892972,0.873458547,584.5019531,0.378207325,7,462,HOM,M
MAX_062620_animal462_40x_03-2.tif,143.4826087,172.3124862,98.63752003,1.861085284,5.016734394,178.2955894,205.494991,23.4372852,73.3953698,297.4682379,0.690813219,22.36212278,183.1328682,0.891179232,334.7524109,0.613871579,4,462,HOM,M
MAX_062620_animal462_40x_04-1.tif,402.2687039,267.9344666,230.7953115,1.672429793,6.427385355,320.292188,334.5259492,40.85213744,108.8346602,553.2821991,0.604620842,36.65509248,297.8708568,0.890426759,601.4119263,0.556234312,7,462,HOM,M
MAX_062620_animal462_40x_04-2.tif,297.2180489,231.2458225,167.4181863,1.725960683,5.890728509,269.0988934,289.0300175,42.20191138,116.9538747,477.9169803,0.604770346,29.39117713,259.6388404,0.898310987,604.4315796,0.478184839,5,462,HOM,M
MAX_062620_animal462_40x_05-1.tif,254.1953849,195.8824656,142.4153609,1.330984681,5.806189903,181.2983826,217.6909874,25.22343524,82.51709471,362.7931487,0.600041617,34.72587708,182.9651103,0.840480869,404.8332825,0.537729966,5,462,HOM,M
MAX_062620_animal462_40x_05-2.tif,303.0909553,214.9397585,180.4233189,1.316958532,6.205659251,217.6503688,259.3620399,39.83419241,111.293987,493.3339277,0.525733231,29.08921298,230.2728269,0.887843213,573.6563721,0.452120908,9,462,HOM,M
MAX_062620_animal462_40x_05-3.tif,276.6486064,238.7529868,171.6311166,1.787824131,5.914445295,198.4535912,275.8358618,75.80674729,96.05872243,428.9149093,0.643101594,32.80504958,243.0308122,0.881070397,508.205658,0.542764248,5,462,HOM,M
MAX_062820_animal463_40x_01-1.tif,867.2172015,631.4993014,619.9418506,1.736531794,7.748345633,534.7527799,699.3154165,65.31705174,175.2196997,1023.096475,0.683528322,104.4963712,594.8190453,0.850573334,1210.398071,0.577756552,18,463,HOM,M
MAX_062820_animal463_40x_01-2.tif,476.0285652,235.6326906,260.7437507,1.552046135,6.649782605,287.3906007,378.7133696,46.30176225,124.1343583,583.4366745,0.649107926,30.38933639,348.3240332,0.919756368,716.3596191,0.52866376,5,463,HOM,M
MAX_062820_animal463_40x_02-1.tif,1017.908291,565.2936619,577.6293768,1.065736858,7.861361121,587.4146001,629.259734,53.84047837,300.9276492,1250.727115,0.503115129,151.9215183,477.3382157,0.758571048,2007.055054,0.313523903,19,463,HOM,M
MAX_062820_animal463_40x_02-2.tif,515.3335078,247.2583103,273.2909561,1.430842702,6.752527624,326.1390593,345.4553738,61.02511883,152.0849398,519.6215844,0.664821063,40.19478333,305.2605905,0.883646959,692.1270142,0.499121356,12,463,HOM,M
MAX_062820_animal463_40x_03-1.tif,497.1529123,311.417304,280.9841332,1.587480978,6.717844362,312.6167663,400.5470552,39.64761141,138.2645514,772.7765835,0.518321936,39.07080566,361.4762495,0.90245639,1010.120422,0.396533964,9,463,HOM,M
MAX_062820_animal463_40x_04-1.tif,351.1274795,192.9131515,174.836607,1.344896977,6.098199979,381.4970267,431.0538221,117.0274523,140.907049,640.0214007,0.673499076,49.46340511,381.5904169,0.885250049,751.6893921,0.573446728,6,463,HOM,M
MAX_062820_animal463_40x_05-1.tif,385.4899669,282.7390978,187.3838124,2.498450832,5.898147423,337.2182017,467.4488898,40.98384531,129.844737,933.8492931,0.500561379,8.09431676,459.3545731,0.98268406,1027.45813,0.454956632,5,463,HOM,M
MAX_062820_animal463_40x_06-1.tif,493.1040892,252.5762345,225.4833559,1.303371999,6.41306697,467.7477479,384.1067848,74.11203449,221.5511488,749.2653194,0.512644553,58.41328696,325.6934979,0.847924355,1176.326538,0.326530748,8,463,HOM,M
MAX_062820_animal463_40x_07-1.tif,531.0954085,380.8271187,250.9441085,1.640157572,6.293877556,471.4663944,559.9925135,54.28243673,199.5239648,1139.134587,0.49159469,13.97422976,546.0182837,0.975045685,1589.287598,0.352354422,9,463,HOM,M
